Date;SPX;NVDA;UNH;BAC;GM;NFLX;MMM;WMT;XOM;NEE;PLD;NEM
28/10/19;3039.42;51.697;247.05;31.84;36.64;281.86;141.347;39.74;68.64;583.075;85.89;38.85
25/10/19;3022.55;51.135;244.91;31.72;36.74;276.82;138.864;39.68;69.25;59.22;90.86;39.18
24/10/19;3010.29;49.215;244.51;31.36;35.82;271.5;135.352;39.7;69.09;593.875;92.09;39.1
23/10/19;3004.52;48.773;247.8;31.42;36.61;271.27;141.096;397.833;69.75;59;91.87;38.38
22/10/19;2995.99;48.903;249.48;31.2;36.31;266.69;140.076;39.86;69.09;59.06;90.81;37.8
21/10/19;3006.72;49.003;243.92;31.02;35.93;278.05;138.738;399.133;68.74;58.2;90.62;37.96
18/10/19;2986.2;47.623;245.34;30.35;36.17;275.3;136.364;397.133;67.61;58.12;89.61;38.44
17/10/19;2997.95;48.572;243.67;30.26;36.19;293.35;136.732;399.467;68.14;577.725;89.16;38.31
16/10/19;2989.69;48.553;236.99;30.17;36.65;286.28;135.595;398.067;68.23;574.775;89.04;37.83
15/10/19;2995.68;49.093;238.59;29.73;36.26;284.25;136.264;398.433;69.42;56.885;89.11;37.69
14/10/19;2966.15;46.633;220.59;29.14;35.5;285.53;134.198;397.233;69.18;57.225;86.26;38
11/10/19;2970.27;46.498;222.07;28.91;35.57;282.93;132.183;40.08;68.98;57.385;85.84;37.62
10/10/19;2938.13;45.758;223.73;28.45;34.66;280.48;127.343;39.87;68.25;58;85.81;38.94
9/10/19;2919.4;45.178;222.08;27.89;34.14;267.53;126.239;396.433;67.44;58.34;85.49;38.78
8/10/19;2893.06;44.308;220.11;27.63;33.88;270.72;126.03;391.933;66.7;574.925;85.14;38.92
7/10/19;2938.79;46.083;221.24;28.31;34.75;274.46;128.354;390.767;68.02;581.375;85.76;38.26
4/10/19;2952.01;45.493;219.8;28.37;34.91;272.79;130.277;393.867;68.97;583.975;86.19;38.31
3/10/19;2910.63;45.328;215.36;27.81;34.98;268.15;129.784;38.77;67.98;575.425;85.51;38.12
2/10/19;2887.61;4.326;216.75;27.84;34.68;268.03;130.135;387.067;67.15;572.775;84.25;37.87
1/10/19;2940.25;4.35;217.21;28.44;36.11;269.58;132.418;392.833;68.95;580.075;84.25;37.56
